image_path,class_label,attributes,caption,split,instance_id,image_path_fixed
images\team14_toothbrush (4).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white purple tooth brush side view,train,Team14_WhiteToothbrush_C,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (4).jpg
images\team14_toothbrush (5).jpg,personal_care_toothbrush,color:purple;material:plastic;condition:used;size:small,white purple tooth brush side view,train,Team14_PurpleToothbrush_B,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (5).jpg
images\team14_toothbrush (6).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush top view with white design,train,Team14_GreenToothbrush_A,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (6).jpg
images\team14_toothbrush (7).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush side view with white design,train,Team14_GreenToothbrush_B,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (7).jpg
images\team14_toothbrush (8).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush side view with white design,train,Team14_GreenToothbrush_C,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (8).jpg
images\team14_toothbrush (9).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush side view with white design,val,Team14_GreenToothbrush_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (9).jpg
images\team14_toothbrush (10).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush back view with white design,train,Team14_GreenToothbrush_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (10).jpg
images\team14_toothbrush (11).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic toothbrush  ,train,TEAM14_BLUETOOTHBRUSH_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (11).jpg
images\team14_toothbrush (12).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_N,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (12).jpg
images\team14_toothbrush (13).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (13).jpg
images\team14_toothbrush (14).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_H,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (14).jpg
images\team14_toothbrush (15).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_I,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (15).jpg
images\team14_toothbrush (16).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_A,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (16).jpg
images\team14_toothbrush (17).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_B,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (17).jpg
images\team14_toothbrush (18).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_C,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (18).jpg
images\team14_toothbrush (19).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (19).jpg
images\team14_toothbrush (20).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (20).jpg
images\team14_toothbrush (21).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic toothbrush,val,TEAM14_BLACKTOOTHBRUSH_C,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (21).jpg
images\team14_toothbrush (22).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic toothbrush,train,TEAM14_BLACKTOOTHBRUSH_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (22).jpg
images\team14_toothbrush (23).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic toothbrush,train,TEAM14_BLACKTOOTHBRUSH_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (23).jpg
images\team14_toothbrush (24).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic toothbrush,train,TEAM14_BLACKTOOTHBRUSH_F,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (24).jpg
images\team14_toothbrush (25).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic toothbrush,train,TEAM14_BLACKTOOTHBRUSH_G,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (25).jpg
images\team14_toothbrush (26).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:small,black toothbrush side view with blue design,train,Team14_BlackToothbrush_A,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (26).jpg
images\team14_toothbrush (27).jpg,personal_care_toothbrush,color:black;material:plastic;condition:used;size:small,black toothbrush back view with blue design,train,Team14_BlackToothbrush_B,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (27).jpg
images\team14_toothbrush (28).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:small,black toothbrush side view with blue design,train,Team14_BlueToothbrush_A,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (28).jpg
images\team14_toothbrush (29).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:small,black toothbrush back view with blue design,val,Team14_BlueToothbrush_B,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (29).jpg
images\team14_toothbrush (30).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:small,black toothbrush side view with blue design,train,Team14_BlueToothbrush_C,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (30).jpg
images\team14_toothbrush (31).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white green tooth brush side view,train,Team14_WhiteToothbrush_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (31).jpg
images\team14_toothbrush (32).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush top view with white design,train,Team14_GreenToothbrush_F,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (32).jpg
images\team14_toothbrush (33).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white green tooth brush back view,train,Team14_WhiteToothbrush_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (33).jpg
images\team14_toothbrush (34).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,green toothbrush top view with white design,train,Team14_WhiteToothbrush_F,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (34).jpg
images\team14_toothbrush (35).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:small,green toothbrush top view with white design,train,Team14_GreenToothbrush_G,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (35).jpg
images\team14_toothbrush (36).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white yellow tooth brush side view,train,Team14_WhiteToothbrush_G,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (36).jpg
images\team14_toothbrush (37).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white yellow tooth brush side view,train,Team14_WhiteToothbrush_H,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (37).jpg
images\team14_toothbrush (38).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white yellow tooth brush side view,val,Team14_WhiteToothbrush_I,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (38).jpg
images\team14_toothbrush (39).jpg,personal_care_toothbrush,color:white;material:plastic;condition:used;size:small,white yellow tooth brush top view,val,Team14_WhiteToothbrush_J,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (39).jpg
images\team14_toothbrush (40).jpg,personal_care_toothbrush,color:yellow;material:plastic;condition:used;size:small,white yellow tooth brush top view,train,Team14_YellowToothbrush_A,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (40).jpg
images\team14_toothbrush (41).jpg,personal_care_toothbrush,color:yellow;material:plastic;condition:used;size:medium,a used medium-sized YELLOW plastic toothbrush,train,TEAM14_YELLOWTOOTHBRUSH_C,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (41).jpg
images\team14_toothbrush (42).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized BLUE plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_J,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (42).jpg
images\team14_toothbrush (43).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized BLUE plastic toothbrush,val,TEAM14_BLUETOOTHBRUSH_K,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (43).jpg
images\team14_toothbrush (44).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized BLUE plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_L,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (44).jpg
images\team14_toothbrush (45).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized BLUE plastic toothbrush,train,TEAM14_BLUETOOTHBRUSH_G,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (45).jpg
images\team14_toothbrush (46).jpg,personal_care_toothbrush,color:blue;material:plastic;condition:used;size:medium,a used medium-sized BLUE plastic toothbrush,val,TEAM14_BLUETOOTHBRUSH_M,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (46).jpg
images\team14_toothbrush (47).jpg,personal_care_toothbrush,color:yellow;material:plastic;condition:used;size:medium,a used medium-sized YELLOW plastic toothbrush,train,TEAM14_YELLOWTOOTHBRUSH_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (47).jpg
images\team14_toothbrush (48).jpg,personal_care_toothbrush,color:yellow;material:plastic;condition:used;size:medium,a used medium-sized YELLOW plastic toothbrush,train,TEAM14_YELLOWTOOTHBRUSH_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (48).jpg
images\team14_toothbrush (49).jpg,personal_care_toothbrush,color:yellow;material:plastic;condition:used;size:medium,a used medium-sized YELLOW plastic toothbrush,val,TEAM14_YELLOWTOOTHBRUSH_F,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (49).jpg
images\team14_toothbrush (50).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_F,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (50).jpg
images\team14_toothbrush (51).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_G,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (51).jpg
images\team14_toothbrush (52).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_H,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (52).jpg
images\team14_toothbrush (53).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,val,TEAM14_REDTOOTHBRUSH_I,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (53).jpg
images\team14_toothbrush (54).jpg,personal_care_toothbrush,color:red;material:plastic;condition:used;size:medium,a used medium-sized RED plastic toothbrush,train,TEAM14_REDTOOTHBRUSH_J,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (54).jpg
images\team14_toothbrush (55).jpg,personal_care_toothbrush,color:purple;material:plastic;condition:used;size:medium,a used medium-sized PURPLE plastic toothbrush,train,TEAM14_PURPLETOOTHBRUSH_D,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (55).jpg
images\team14_toothbrush (56).jpg,personal_care_toothbrush,color:purple;material:plastic;condition:used;size:medium,a used medium-sized PURPLE plastic toothbrush,train,TEAM14_PURPLETOOTHBRUSH_E,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (56).jpg
images\team14_toothbrush (57).jpg,personal_care_toothbrush,color:purple;material:plastic;condition:used;size:medium,a used medium-sized PURPLE plastic toothbrush,train,TEAM14_PURPLETOOTHBRUSH_F,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (57).jpg
images\team14_toothbrush (58).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:medium,a used medium-sized GREEN plastic toothbrush,train,TEAM14_GREEN_TOOTHBRUSH_AA,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (58).jpg
images\team14_toothbrush (59).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:medium,a used medium-sized GREEN plastic toothbrush,train,TEAM14_GREENTOOTHBRUSH_AB,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (59).jpg
images\team14_toothbrush (60).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:medium,a used medium-sized GREEN plastic toothbrush,train,TEAM14_GREENTOOTHBRUSH_AC,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (60).jpg
images\team14_toothbrush (61).jpg,personal_care_toothbrush,color:green;material:plastic;condition:used;size:medium,a used medium-sized GREEN plastic toothbrush,val,TEAM14_GREENTOOTHBRUSH_AD,/content/drive/MyDrive/DL_project/project/data/images/team14_toothbrush (61).jpg
